    -1.0530    0.6079  280.9914  281.5962  282.5043  283.6946  285.1360  286.7775  288.5984  290.5227  292.4414  294.4409  296.5057  298.6055  300.7186  302.8376  304.9363  307.0014  309.0048  310.8115  312.4285  313.9782  315.4246  316.7794  318.0205  319.1432  320.1078  320.9261  321.5741  322.0519  322.3407  322.4120
    -0.8190    0.6079  280.9131  281.3327  281.9676  282.7991  283.8148  284.9878  286.2956  287.7216  289.2562  290.8112  292.3799  294.0003  295.6620  297.3547  299.0626  300.7667  302.4586  304.1086  305.7098  307.2439  308.7010  310.0364  311.1886  312.2386  313.1908  314.0335  314.7597  315.3544  315.8122  316.1220
    -0.5850    0.6079  281.0168  281.6825  282.6842  283.9895  285.5631  287.3749  289.3901  291.4551  293.6220  295.9231  298.3129  300.7785  303.3056  305.8583  308.4077  310.8096  313.0028  315.1079  317.1157  318.9972  320.7463  322.3503  323.7969  325.0753  326.1763  327.0847  327.7920  328.2845  328.5534  328.5472
    -0.3510    0.6079  280.9781  281.5577  282.4338  283.5716  284.9672  286.5678  288.3527  290.2843  292.2249  294.3041  296.5008  298.7992  301.1609  303.5690  305.9934  308.3893  310.6484  312.6412  314.5363  316.3174  317.9845  319.5016  320.8712  322.0859  323.1498  324.0377  324.7397  325.2421  325.5322  325.5882
    -0.1170    0.6079  280.8857  281.2480  281.8007  282.5267  283.4164  284.4554  285.6288  286.9276  288.3390  289.8468  291.3494  292.9358  294.5983  296.3174  298.0688  299.8324  301.5772  303.2666  304.8915  306.4343  307.8860  309.2321  310.4107  311.4233  312.3389  313.1463  313.8373  314.3993  314.8287  315.1191
     0.1170    0.6079  280.8857  281.2480  281.8010  282.5272  283.4173  284.4570  285.6312  286.9311  288.3437  289.8529  291.3566  292.9446  294.6089  296.3301  298.0837  299.8499  301.5973  303.2896  304.9174  306.4630  307.9172  309.2654  310.4428  311.4550  312.3710  313.1779  313.8680  314.4283  314.8558  315.1440
     0.3510    0.6079  280.9781  281.5577  282.4340  283.5720  284.9680  286.5692  288.3548  290.2873  292.2290  294.3094  296.5074  298.8073  301.1706  303.5805  306.0068  308.4047  310.6642  312.6587  314.5553  316.3380  318.0065  319.5250  320.8959  322.1118  323.1765  324.0648  324.7667  325.2681  325.5573  325.6124
     0.5850    0.6079  281.0168  281.6826  282.6844  283.9899  285.5637  287.3758  289.3912  291.4565  293.6238  295.9255  298.3160  300.7827  303.3109  305.8650  308.4158  310.8179  313.0121  315.1178  317.1264  319.0086  320.7586  322.3634  323.8102  325.0884  326.1887  327.0955  327.8007  328.2903  328.5572  328.5489
     0.8190    0.6079  280.9131  281.3328  281.9677  282.7994  283.8154  284.9888  286.2971  287.7237  289.2591  290.8148  292.3843  294.0059  295.6691  297.3636  299.0730  300.7786  302.4713  304.1215  305.7228  307.2574  308.7150  310.0492  311.2001  312.2496  313.2016  314.0443  314.7704  315.3653  315.8230  316.1325
     1.0530    0.6079  280.9914  281.5961  282.5041  283.6941  285.1351  286.7761  288.5964  290.5203  292.4382  294.4365  296.4999  298.5980  300.7092  302.8260  304.9228  306.9857  308.9871  310.7943  312.4098  313.9584  315.4036  316.7573  317.9977  319.1202  320.0854  320.9049  321.5546  322.0345  322.3254  322.3987
